ID,X_happiness,X_gender,T_raw,Y_raw,T,Y,uplift_score,segment
111001101,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111001102,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111001103,6,2,1,1,0,1,-0.6388529916885708,안심군 (Sure Things)
111001104,9,2,4,3,1,1,-0.5534077678822292,기타관리군
111001201,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111001202,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111001302,10,1,1,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111001303,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111001304,10,1,2,3,0,1,-0.8427932361731887,안심군 (Sure Things)
111001305,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111001403,11,1,2,1,0,1,-0.508800810868942,안심군 (Sure Things)
111001404,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111001503,8,1,1,2,0,1,-0.464697200276516,안심군 (Sure Things)
111001504,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111001505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111002101,6,1,4,1,1,1,-0.49238047852082173,기타관리군
111002102,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111002104,4,1,3,3,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111002202,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111002203,10,1,4,4,1,0,-0.8427932361731887,철벽군 (Lost Causes)
111002204,6,1,3,3,0,1,-0.49238047852082173,안심군 (Sure Things)
111002205,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111002302,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111002304,4,1,3,4,0,0,-0.43171188020525564,설득가능군 (Persuadables)
111002401,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111002501,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111002502,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111002503,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111002601,8,1,4,2,1,1,-0.464697200276516,기타관리군
111002602,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111002603,7,1,2,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111002701,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111002702,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
111002703,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
111002704,4,1,3,3,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111003101,9,1,4,4,1,0,-0.4539504033874678,철벽군 (Lost Causes)
111003102,9,1,1,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111003103,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111003104,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111003105,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111003202,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111003203,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111003205,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
111003301,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111003302,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
111003303,2,1,2,2,0,1,-0.757063720407254,안심군 (Sure Things)
111003305,7,1,2,4,0,0,-0.6110632678608602,기타관리군
111003401,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
111003402,4,1,1,2,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111003403,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111003404,11,1,4,4,1,0,-0.508800810868942,철벽군 (Lost Causes)
111003501,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
111003502,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111003503,4,1,1,1,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111003504,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111003505,11,1,4,1,1,1,-0.508800810868942,기타관리군
111004101,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111004102,6,2,2,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111004104,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111004105,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111004201,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111004202,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111004203,7,2,1,1,0,1,-0.6628561166735585,안심군 (Sure Things)
111004204,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
111004205,3,2,3,4,0,0,-0.5700283289896435,기타관리군
111004301,6,2,2,1,0,1,-0.6388529916885708,안심군 (Sure Things)
111004302,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111004303,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111004304,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111004305,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111004401,3,2,2,2,0,1,-0.5700283289896435,안심군 (Sure Things)
111004402,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111004403,10,2,4,4,1,0,-0.4373689938914715,철벽군 (Lost Causes)
111004405,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111004501,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111004502,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111004504,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111004505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111005102,2,1,1,1,0,1,-0.757063720407254,안심군 (Sure Things)
111005104,6,1,2,2,0,1,-0.49238047852082173,안심군 (Sure Things)
111005105,8,1,1,2,0,1,-0.464697200276516,안심군 (Sure Things)
111005201,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111005202,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111005203,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111005301,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111005305,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111005401,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111005402,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111005404,8,1,4,2,1,1,-0.464697200276516,기타관리군
111005502,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111005503,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111005504,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111006101,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111006102,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111006103,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111006104,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
111006105,4,2,3,3,0,1,-0.6495640458113877,안심군 (Sure Things)
111006201,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111006202,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111006205,4,2,3,2,0,1,-0.6495640458113877,안심군 (Sure Things)
111006301,10,1,3,3,0,1,-0.8427932361731887,안심군 (Sure Things)
111006302,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111006303,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111006304,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
111006401,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111006402,8,2,3,4,0,0,-0.6400773413346114,기타관리군
111006404,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111006501,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111006503,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111006505,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
111007101,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111007102,7,1,2,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111007104,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
111007105,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111007201,11,1,2,2,0,1,-0.508800810868942,안심군 (Sure Things)
111007202,10,1,4,4,1,0,-0.8427932361731887,철벽군 (Lost Causes)
111007203,7,1,3,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111007204,8,1,2,3,0,1,-0.464697200276516,안심군 (Sure Things)
111007205,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111007301,7,1,2,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111007302,9,1,1,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111007303,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111007304,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111007305,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111007401,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111007402,10,1,3,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111007403,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
111007404,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111007405,6,1,1,2,0,1,-0.49238047852082173,안심군 (Sure Things)
111007501,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111007502,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111007503,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111007504,4,2,3,3,0,1,-0.6495640458113877,안심군 (Sure Things)
111007505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111008101,7,2,1,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111008102,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111008103,7,2,1,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111008105,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111008201,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111008202,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111008204,3,2,4,4,1,0,-0.5700283289896435,철벽군 (Lost Causes)
111008205,3,2,2,2,0,1,-0.5700283289896435,안심군 (Sure Things)
111008301,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111008302,10,2,3,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111008303,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111008304,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111008401,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111008402,3,2,2,2,0,1,-0.5700283289896435,안심군 (Sure Things)
111008404,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111008405,5,2,4,4,1,0,-0.6966991843583654,철벽군 (Lost Causes)
111008501,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111008502,7,2,2,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111008503,9,2,3,4,0,0,-0.5534077678822292,기타관리군
111008504,11,2,1,1,0,1,-0.5089268587987681,안심군 (Sure Things)
111008505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111009101,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111009102,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111009103,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111009104,5,1,2,2,0,1,-0.32328536928091867,설득가능군 (Persuadables)
111009105,7,1,4,2,1,1,-0.6110632678608602,기타관리군
111009201,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111009202,4,1,2,2,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111009204,9,2,2,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111009205,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111009301,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111009302,5,2,1,3,0,1,-0.6966991843583654,안심군 (Sure Things)
111009303,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111009304,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111009305,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111009401,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111009402,9,2,1,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111009403,10,2,1,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111009404,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111009501,11,1,3,1,0,1,-0.508800810868942,안심군 (Sure Things)
111009502,11,1,2,1,0,1,-0.508800810868942,안심군 (Sure Things)
111009504,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111009505,6,1,4,4,1,0,-0.49238047852082173,철벽군 (Lost Causes)
111010101,7,2,4,3,1,1,-0.6628561166735585,기타관리군
111010102,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
111010103,8,2,4,3,1,1,-0.6400773413346114,기타관리군
111010105,10,2,1,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111010201,8,2,2,4,0,0,-0.6400773413346114,기타관리군
111010202,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111010203,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111010301,8,2,2,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111010304,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111010402,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111010403,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111010404,8,2,2,4,0,0,-0.6400773413346114,기타관리군
111010405,3,2,4,4,1,0,-0.5700283289896435,철벽군 (Lost Causes)
111010502,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111010503,9,2,2,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111010504,10,2,3,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111010505,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111011101,10,2,1,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111011102,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111011103,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111011104,9,2,4,3,1,1,-0.5534077678822292,기타관리군
111011105,10,2,4,4,1,0,-0.4373689938914715,철벽군 (Lost Causes)
111011201,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111011202,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111011203,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
111011205,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111011301,9,2,1,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111011302,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111011303,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111011304,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111011305,5,2,2,3,0,1,-0.6966991843583654,안심군 (Sure Things)
111011401,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
111011402,9,2,3,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111011403,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111011404,4,2,2,3,0,1,-0.6495640458113877,안심군 (Sure Things)
111011405,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111011501,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111011502,5,2,4,4,1,0,-0.6966991843583654,철벽군 (Lost Causes)
111011503,5,2,3,4,0,0,-0.6966991843583654,기타관리군
111011504,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111011505,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111012101,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111012103,6,2,2,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111012104,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111012105,6,1,2,2,0,1,-0.49238047852082173,안심군 (Sure Things)
111012201,4,2,2,2,0,1,-0.6495640458113877,안심군 (Sure Things)
111012202,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111012203,6,1,1,1,0,1,-0.49238047852082173,안심군 (Sure Things)
111012204,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111012205,5,2,3,3,0,1,-0.6966991843583654,안심군 (Sure Things)
111012301,10,2,3,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111012302,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111012303,10,1,1,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111012304,9,2,4,4,1,0,-0.5534077678822292,철벽군 (Lost Causes)
111012305,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111012401,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111012402,9,1,4,2,1,1,-0.4539504033874678,기타관리군
111012403,11,2,2,3,0,1,-0.5089268587987681,안심군 (Sure Things)
111012404,3,1,3,3,0,1,-0.642456669437695,안심군 (Sure Things)
111012405,7,2,3,1,0,1,-0.6628561166735585,안심군 (Sure Things)
111012502,9,1,1,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111012503,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111012504,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111013101,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111013103,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111013104,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
111013201,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111013202,11,2,1,1,0,1,-0.5089268587987681,안심군 (Sure Things)
111013203,6,2,3,4,0,0,-0.6388529916885708,기타관리군
111013204,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111013205,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111013301,9,2,1,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111013302,7,2,2,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111013303,7,2,3,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111013304,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111013305,8,2,3,4,0,0,-0.6400773413346114,기타관리군
111013401,11,2,2,2,0,1,-0.5089268587987681,안심군 (Sure Things)
111013402,6,2,3,3,0,1,-0.6388529916885708,안심군 (Sure Things)
111013403,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111013404,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111013405,8,2,3,4,0,0,-0.6400773413346114,기타관리군
111013503,10,2,4,3,1,1,-0.4373689938914715,기타관리군
111013504,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111013505,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014101,2,2,4,4,1,0,-0.9278477756809214,철벽군 (Lost Causes)
111014102,5,2,3,3,0,1,-0.6966991843583654,안심군 (Sure Things)
111014103,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014104,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111014105,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014201,9,2,2,2,0,1,-0.5534077678822292,안심군 (Sure Things)
111014204,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014205,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014301,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111014302,8,2,3,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111014303,8,2,2,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111014304,5,2,3,4,0,0,-0.6966991843583654,기타관리군
111014305,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111014402,5,2,3,3,0,1,-0.6966991843583654,안심군 (Sure Things)
111014403,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111014404,10,2,3,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111014405,4,2,3,3,0,1,-0.6495640458113877,안심군 (Sure Things)
111014501,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111014503,8,2,1,1,0,1,-0.6400773413346114,안심군 (Sure Things)
111014504,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111014505,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111015101,8,1,3,2,0,1,-0.464697200276516,안심군 (Sure Things)
111015102,9,1,4,2,1,1,-0.4539504033874678,기타관리군
111015103,8,1,4,4,1,0,-0.464697200276516,철벽군 (Lost Causes)
111015104,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111015105,6,1,1,1,0,1,-0.49238047852082173,안심군 (Sure Things)
111015201,6,1,3,3,0,1,-0.49238047852082173,안심군 (Sure Things)
111015202,7,1,3,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111015203,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111015204,9,1,4,3,1,1,-0.4539504033874678,기타관리군
111015205,11,1,3,2,0,1,-0.508800810868942,안심군 (Sure Things)
111015206,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111015301,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111015302,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111015304,10,1,2,1,0,1,-0.8427932361731887,안심군 (Sure Things)
111015401,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111015402,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111015502,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111015504,11,1,2,3,0,1,-0.508800810868942,안심군 (Sure Things)
111015505,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111016102,7,2,4,3,1,1,-0.6628561166735585,기타관리군
111016104,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111016105,7,2,4,4,1,0,-0.6628561166735585,철벽군 (Lost Causes)
111016108,9,2,2,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111016115,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111016116,7,2,2,2,0,1,-0.6628561166735585,안심군 (Sure Things)
111016118,9,2,1,1,0,1,-0.5534077678822292,안심군 (Sure Things)
111016122,9,2,4,2,1,1,-0.5534077678822292,기타관리군
111016123,6,2,4,4,1,0,-0.6388529916885708,철벽군 (Lost Causes)
111016124,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111017101,5,2,2,2,0,1,-0.6966991843583654,안심군 (Sure Things)
111017102,6,2,3,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111017103,11,2,4,3,1,1,-0.5089268587987681,기타관리군
111017104,10,2,1,1,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111017105,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111017201,5,2,4,4,1,0,-0.6966991843583654,철벽군 (Lost Causes)
111017202,8,2,4,4,1,0,-0.6400773413346114,철벽군 (Lost Causes)
111017203,7,2,1,1,0,1,-0.6628561166735585,안심군 (Sure Things)
111017204,10,2,2,2,0,1,-0.4373689938914715,설득가능군 (Persuadables)
111017205,7,2,3,3,0,1,-0.6628561166735585,안심군 (Sure Things)
111017301,9,1,2,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111017302,10,1,1,1,0,1,-0.8427932361731887,안심군 (Sure Things)
111017303,9,1,4,2,1,1,-0.4539504033874678,기타관리군
111017304,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111017305,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111017401,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111017402,9,1,3,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111017403,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111017404,5,1,3,3,0,1,-0.32328536928091867,설득가능군 (Persuadables)
111017405,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111017501,4,1,3,3,0,1,-0.43171188020525564,설득가능군 (Persuadables)
111017502,6,1,2,1,0,1,-0.49238047852082173,안심군 (Sure Things)
111017503,8,1,4,4,1,0,-0.464697200276516,철벽군 (Lost Causes)
111017504,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111017505,8,1,2,1,0,1,-0.464697200276516,안심군 (Sure Things)
111018101,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111018102,9,1,1,1,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111018103,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111018105,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111018201,7,1,2,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111018202,10,1,2,2,0,1,-0.8427932361731887,안심군 (Sure Things)
111018203,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111018204,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111018205,7,1,4,4,1,0,-0.6110632678608602,철벽군 (Lost Causes)
111018301,9,1,3,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111018303,10,1,2,4,0,0,-0.8427932361731887,기타관리군
111018304,5,1,2,3,0,1,-0.32328536928091867,설득가능군 (Persuadables)
111018305,9,1,2,3,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111018401,6,2,2,2,0,1,-0.6388529916885708,안심군 (Sure Things)
111018402,8,2,1,3,0,1,-0.6400773413346114,안심군 (Sure Things)
111018405,8,2,3,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111018501,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111018502,8,2,2,2,0,1,-0.6400773413346114,안심군 (Sure Things)
111018503,6,2,1,4,0,0,-0.6388529916885708,기타관리군
111018504,11,2,2,3,0,1,-0.5089268587987681,안심군 (Sure Things)
111018505,9,2,3,3,0,1,-0.5534077678822292,안심군 (Sure Things)
111019101,8,1,1,1,0,1,-0.464697200276516,안심군 (Sure Things)
111019102,9,1,2,2,0,1,-0.4539504033874678,설득가능군 (Persuadables)
111019103,5,1,1,1,0,1,-0.32328536928091867,설득가능군 (Persuadables)
111019104,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111019105,7,1,2,1,0,1,-0.6110632678608602,안심군 (Sure Things)
111019106,4,1,4,3,1,1,-0.43171188020525564,기타관리군
111019201,8,1,2,2,0,1,-0.464697200276516,안심군 (Sure Things)
111019202,7,1,1,1,0,1,-0.6110632678608602,안심군 (Sure Things)
111019203,7,1,2,3,0,1,-0.6110632678608602,안심군 (Sure Things)
111019204,8,1,3,3,0,1,-0.464697200276516,안심군 (Sure Things)
111019301,7,1,3,2,0,1,-0.6110632678608602,안심군 (Sure Things)
111019302,8,1,3,4,0,0,-0.464697200276516,기타관리군
